r,t,y,TotalCapacityAnnual
KENYA,PWRSOL008,2029,0.04
KENYA,PWRSOL008,2030,0.04
KENYA,PWRSOL008,2031,0.04
KENYA,PWRSOL008,2032,0.04
KENYA,PWRSOL008,2033,0.04
KENYA,PWRSOL008,2034,0.04
KENYA,PWRSOL008,2035,0.04
KENYA,PWRSOL008,2036,0.04
KENYA,PWRSOL008,2037,0.04
KENYA,PWRSOL008,2038,0.04
KENYA,PWRSOL008,2039,0.04
KENYA,PWRSOL008,2040,0.04
KENYA,PWRSOL008,2041,0.04
KENYA,PWRSOL009,2026,0.04
KENYA,PWRSOL009,2027,0.04
KENYA,PWRSOL009,2028,0.04
KENYA,PWRSOL009,2029,0.04
KENYA,PWRSOL009,2030,0.04
KENYA,PWRSOL009,2031,0.04
KENYA,PWRSOL009,2032,0.04
KENYA,PWRSOL009,2033,0.04
KENYA,PWRSOL009,2034,0.04
KENYA,PWRSOL009,2035,0.04
KENYA,PWRSOL009,2036,0.04
KENYA,PWRSOL009,2037,0.04
KENYA,PWRSOL009,2038,0.04
KENYA,PWRSOL009,2039,0.04
KENYA,PWRSOL009,2040,0.04
KENYA,PWRSOL009,2041,0.04
KENYA,PWRSOL009,2042,0.04
KENYA,PWRSOL009,2043,0.04
KENYA,PWRSOL009,2044,0.04
KENYA,PWRSOL009,2045,0.04
KENYA,PWRSOL010,2021,0.04
KENYA,PWRSOL010,2022,0.04
KENYA,PWRSOL010,2023,0.04
KENYA,PWRSOL010,2024,0.04
KENYA,PWRSOL010,2025,0.04
KENYA,PWRSOL010,2026,0.04
KENYA,PWRSOL010,2027,0.04
KENYA,PWRSOL010,2028,0.04
KENYA,PWRSOL010,2029,0.04
KENYA,PWRSOL010,2030,0.04
KENYA,PWRSOL010,2031,0.04
KENYA,PWRSOL010,2032,0.04
KENYA,PWRSOL010,2033,0.04
KENYA,PWRSOL010,2034,0.04
KENYA,PWRSOL010,2035,0.04
KENYA,PWRSOL010,2036,0.04
KENYA,PWRSOL010,2037,0.04
KENYA,PWRSOL010,2038,0.04
KENYA,PWRSOL010,2039,0.04
KENYA,PWRSOL010,2040,0.04
KENYA,PWRSOL011,2019,0.0002
KENYA,PWRSOL011,2020,0.0002
KENYA,PWRSOL011,2021,0.0002
KENYA,PWRSOL011,2022,0.0002
KENYA,PWRSOL011,2023,0.0002
KENYA,PWRSOL011,2024,0.0002
KENYA,PWRSOL011,2025,0.0002
KENYA,PWRSOL011,2026,0.0002
KENYA,PWRSOL011,2027,0.0002
KENYA,PWRSOL011,2028,0.0002
KENYA,PWRSOL011,2029,0.0002
KENYA,PWRSOL011,2030,0.0002
KENYA,PWRSOL011,2031,0.0002
KENYA,PWRSOL011,2032,0.0002
KENYA,PWRSOL011,2033,0.0002
KENYA,PWRSOL011,2034,0.0002
KENYA,PWRSOL011,2035,0.0002
KENYA,PWRSOL011,2036,0.0002
KENYA,PWRSOL011,2037,0.0002
KENYA,PWRSOL012,2021,0.04
KENYA,PWRSOL012,2022,0.04
KENYA,PWRSOL012,2023,0.04
KENYA,PWRSOL012,2024,0.04
KENYA,PWRSOL012,2025,0.04
KENYA,PWRSOL012,2026,0.04
KENYA,PWRSOL012,2027,0.04
KENYA,PWRSOL012,2028,0.04
KENYA,PWRSOL012,2029,0.04
KENYA,PWRSOL012,2030,0.04
KENYA,PWRSOL012,2031,0.04
KENYA,PWRSOL012,2032,0.04
KENYA,PWRSOL012,2033,0.04
KENYA,PWRSOL012,2034,0.04
KENYA,PWRSOL012,2035,0.04
KENYA,PWRSOL012,2036,0.04
KENYA,PWRSOL012,2037,0.04
KENYA,PWRSOL012,2038,0.04
KENYA,PWRSOL012,2039,0.04
KENYA,PWRSOL012,2040,0.04
KENYA,PWRSOL013,2038,0.01
KENYA,PWRSOL013,2039,0.01
KENYA,PWRSOL013,2040,0.01
KENYA,PWRSOL013,2041,0.01
KENYA,PWRSOL013,2042,0.01
KENYA,PWRSOL013,2043,0.01
KENYA,PWRSOL013,2044,0.01
KENYA,PWRSOL013,2045,0.01
KENYA,PWRSOL013,2046,0.01
KENYA,PWRSOL013,2047,0.01
KENYA,PWRSOL013,2048,0.01
KENYA,PWRSOL013,2049,0.01
KENYA,PWRSOL013,2050,0.01
KENYA,PWRSOL014,2042,0.0425
KENYA,PWRSOL014,2043,0.0425
KENYA,PWRSOL014,2044,0.0425
KENYA,PWRSOL014,2045,0.0425
KENYA,PWRSOL014,2046,0.0425
KENYA,PWRSOL014,2047,0.0425
KENYA,PWRSOL014,2048,0.0425
KENYA,PWRSOL014,2049,0.0425
KENYA,PWRSOL014,2050,0.0425
KENYA,PWRSOL015,2024,0.04
KENYA,PWRSOL015,2025,0.04
KENYA,PWRSOL015,2026,0.04
KENYA,PWRSOL015,2027,0.04
KENYA,PWRSOL015,2028,0.04
KENYA,PWRSOL015,2029,0.04
KENYA,PWRSOL015,2030,0.04
KENYA,PWRSOL015,2031,0.04
KENYA,PWRSOL015,2032,0.04
KENYA,PWRSOL015,2033,0.04
KENYA,PWRSOL015,2034,0.04
KENYA,PWRSOL015,2035,0.04
KENYA,PWRSOL015,2036,0.04
KENYA,PWRSOL015,2037,0.04
KENYA,PWRSOL015,2038,0.04
KENYA,PWRSOL015,2039,0.04
KENYA,PWRSOL015,2040,0.04
KENYA,PWRSOL015,2041,0.04
KENYA,PWRSOL015,2042,0.04
KENYA,PWRSOL015,2043,0.04
KENYA,PWRTRN,2019,1.9564
KENYA,PWRTRN,2020,1.9908
KENYA,PWRTRN,2021,2.0794
KENYA,PWRTRN,2022,2.1469
KENYA,PWRTRN,2023,2.2061
KENYA,PWRTRN,2024,2.2784
KENYA,PWRTRN,2025,2.3585
KENYA,PWRTRN,2026,2.429
KENYA,PWRTRN,2027,2.5621
KENYA,PWRTRN,2028,2.7076
KENYA,PWRTRN,2029,2.8719
KENYA,PWRTRN,2030,3.0326
KENYA,PWRTRN,2031,3.186
KENYA,PWRTRN,2032,3.3635
KENYA,PWRTRN,2033,3.5359
KENYA,PWRTRN,2034,3.7244
KENYA,PWRTRN,2035,3.9198
KENYA,PWRTRN,2036,4.1204
KENYA,PWRTRN,2037,4.3613
KENYA,PWRTRN,2038,4.6122
KENYA,PWRTRN,2039,4.8774
KENYA,PWRTRN,2040,5.1586
KENYA,PWRTRN,2041,5.455
KENYA,PWRTRN,2042,5.7616
KENYA,PWRTRN,2043,6.0887
KENYA,PWRTRN,2044,6.4333
KENYA,PWRTRN,2045,6.7975
KENYA,PWRTRN,2046,7.1819
KENYA,PWRTRN,2047,7.5868
KENYA,PWRTRN,2048,8.0149
KENYA,PWRTRN,2049,8.4667
KENYA,PWRTRN,2050,8.9425
KENYA,PWRWND001,2019,0.0051
KENYA,PWRWND001,2020,0.0051
KENYA,PWRWND001,2021,0.0051
KENYA,PWRWND001,2022,0.0051
KENYA,PWRWND001,2023,0.0051
KENYA,PWRWND001,2024,0.0051
KENYA,PWRWND001,2025,0.0051
KENYA,PWRWND001,2026,0.0051
KENYA,PWRWND001,2027,0.0051
KENYA,PWRWND002,2019,0.0204
KENYA,PWRWND002,2020,0.0204
KENYA,PWRWND002,2021,0.0204
KENYA,PWRWND002,2022,0.0204
KENYA,PWRWND002,2023,0.0204
KENYA,PWRWND002,2024,0.0204
KENYA,PWRWND002,2025,0.0204
KENYA,PWRWND002,2026,0.0204
KENYA,PWRWND002,2027,0.0204
KENYA,PWRWND002,2028,0.0204
KENYA,PWRWND002,2029,0.0204
KENYA,PWRWND002,2030,0.0204
KENYA,PWRWND002,2031,0.0204
KENYA,PWRWND002,2032,0.0204
KENYA,PWRWND002,2033,0.0204
KENYA,PWRWND002,2034,0.0204
KENYA,PWRWND003,2025,0.011
KENYA,PWRWND003,2026,0.011
KENYA,PWRWND003,2027,0.011
KENYA,PWRWND003,2028,0.011
KENYA,PWRWND003,2029,0.011
KENYA,PWRWND003,2030,0.011
KENYA,PWRWND003,2031,0.011
KENYA,PWRWND003,2032,0.011
KENYA,PWRWND003,2033,0.011
KENYA,PWRWND003,2034,0.011
KENYA,PWRWND003,2035,0.011
KENYA,PWRWND003,2036,0.011
KENYA,PWRWND003,2037,0.011
KENYA,PWRWND003,2038,0.011
KENYA,PWRWND003,2039,0.011
KENYA,PWRWND003,2040,0.011
KENYA,PWRWND003,2041,0.011
KENYA,PWRWND003,2042,0.011
KENYA,PWRWND003,2043,0.011
KENYA,PWRWND003,2044,0.011
KENYA,PWRWND005,2021,0.05
KENYA,PWRWND005,2022,0.05
KENYA,PWRWND005,2023,0.05
KENYA,PWRWND005,2024,0.05
KENYA,PWRWND005,2025,0.05
KENYA,PWRWND005,2026,0.05
KENYA,PWRWND005,2027,0.05
KENYA,PWRWND005,2028,0.05
KENYA,PWRWND005,2029,0.05
KENYA,PWRWND005,2030,0.05
KENYA,PWRWND005,2031,0.05
KENYA,PWRWND005,2032,0.05
KENYA,PWRWND005,2033,0.05
KENYA,PWRWND005,2034,0.05
KENYA,PWRWND005,2035,0.05
KENYA,PWRWND005,2036,0.05
KENYA,PWRWND005,2037,0.05
KENYA,PWRWND005,2038,0.05
KENYA,PWRWND005,2039,0.05
KENYA,PWRWND005,2040,0.05
KENYA,PWRWND006,2019,0.1
KENYA,PWRWND006,2020,0.1
KENYA,PWRWND006,2021,0.1
KENYA,PWRWND006,2022,0.1
KENYA,PWRWND006,2023,0.1
KENYA,PWRWND006,2024,0.1
KENYA,PWRWND006,2025,0.1
KENYA,PWRWND006,2026,0.1
KENYA,PWRWND006,2027,0.1
KENYA,PWRWND006,2028,0.1
KENYA,PWRWND006,2029,0.1
KENYA,PWRWND006,2030,0.1
KENYA,PWRWND006,2031,0.1
KENYA,PWRWND006,2032,0.1
KENYA,PWRWND006,2033,0.1
KENYA,PWRWND006,2034,0.1
KENYA,PWRWND006,2035,0.1
KENYA,PWRWND006,2036,0.1
KENYA,PWRWND006,2037,0.1
KENYA,PWRWND010,2021,0.05
KENYA,PWRWND010,2022,0.05
KENYA,PWRWND010,2023,0.05
KENYA,PWRWND010,2024,0.05
KENYA,PWRWND010,2025,0.05
KENYA,PWRWND010,2026,0.05
KENYA,PWRWND010,2027,0.05
KENYA,PWRWND010,2028,0.05
KENYA,PWRWND010,2029,0.05
KENYA,PWRWND010,2030,0.05
KENYA,PWRWND010,2031,0.05
KENYA,PWRWND010,2032,0.05
KENYA,PWRWND010,2033,0.05
KENYA,PWRWND010,2034,0.05
KENYA,PWRWND010,2035,0.05
KENYA,PWRWND010,2036,0.05
KENYA,PWRWND010,2037,0.05
KENYA,PWRWND010,2038,0.05
KENYA,PWRWND010,2039,0.05
KENYA,PWRWND010,2040,0.05
KENYA,PWRWND011,2019,0.1
KENYA,PWRWND011,2020,0.1
KENYA,PWRWND011,2021,0.1
KENYA,PWRWND011,2022,0.1
KENYA,PWRWND011,2023,0.1
KENYA,PWRWND011,2024,0.1
KENYA,PWRWND011,2025,0.1
KENYA,PWRWND011,2026,0.1
KENYA,PWRWND011,2027,0.1
KENYA,PWRWND011,2028,0.1
KENYA,PWRWND011,2029,0.1
KENYA,PWRWND011,2030,0.1
KENYA,PWRWND011,2031,0.1
KENYA,PWRWND011,2032,0.1
KENYA,PWRWND011,2033,0.1
KENYA,PWRWND011,2034,0.1
KENYA,PWRWND011,2035,0.1
KENYA,PWRWND011,2036,0.1
KENYA,PWRWND011,2037,0.1
KENYA,PWRWND012,2042,0.05
KENYA,PWRWND012,2043,0.05
KENYA,PWRWND012,2044,0.05
KENYA,PWRWND012,2045,0.05
KENYA,PWRWND012,2046,0.05
KENYA,PWRWND012,2047,0.05
KENYA,PWRWND012,2048,0.05
KENYA,PWRWND012,2049,0.05
KENYA,PWRWND012,2050,0.05
KENYA,PWRWND013,2019,0.1
KENYA,PWRWND013,2020,0.1
KENYA,PWRWND013,2021,0.1
KENYA,PWRWND013,2022,0.1
KENYA,PWRWND013,2023,0.1
KENYA,PWRWND013,2024,0.1
KENYA,PWRWND013,2025,0.1
KENYA,PWRWND013,2026,0.1
KENYA,PWRWND013,2027,0.1
KENYA,PWRWND013,2028,0.1
KENYA,PWRWND013,2029,0.1
KENYA,PWRWND013,2030,0.1
KENYA,PWRWND013,2031,0.1
KENYA,PWRWND013,2032,0.1
KENYA,PWRWND013,2033,0.1
KENYA,PWRWND013,2034,0.1
KENYA,PWRWND013,2035,0.1
KENYA,PWRWND013,2036,0.1
KENYA,PWRWND013,2037,0.1
KENYA,PWRWND013,2038,0.1
KENYA,PWRWND015,2026,0.05
KENYA,PWRWND015,2027,0.05
KENYA,PWRWND015,2028,0.05
KENYA,PWRWND015,2029,0.05
KENYA,PWRWND015,2030,0.05
KENYA,PWRWND015,2031,0.05
KENYA,PWRWND015,2032,0.05
KENYA,PWRWND015,2033,0.05
KENYA,PWRWND015,2034,0.05
KENYA,PWRWND015,2035,0.05
KENYA,PWRWND015,2036,0.05
KENYA,PWRWND015,2037,0.05
KENYA,PWRWND015,2038,0.05
KENYA,PWRWND015,2039,0.05
KENYA,PWRWND015,2040,0.05
KENYA,PWRWND015,2041,0.05
KENYA,PWRWND015,2042,0.05
KENYA,PWRWND015,2043,0.05
KENYA,PWRWND015,2044,0.05
KENYA,PWRWND015,2045,0.05
KENYA,PWRWND018,2028,0.1
KENYA,PWRWND018,2029,0.1
KENYA,PWRWND018,2030,0.1
KENYA,PWRWND018,2031,0.1
KENYA,PWRWND018,2032,0.1
KENYA,PWRWND018,2033,0.1
KENYA,PWRWND018,2034,0.1
KENYA,PWRWND018,2035,0.1
KENYA,PWRWND018,2036,0.1
KENYA,PWRWND018,2037,0.1
KENYA,PWRWND018,2038,0.1
KENYA,PWRWND018,2039,0.1
KENYA,PWRWND018,2040,0.1
KENYA,PWRWND018,2041,0.1
KENYA,PWRWND018,2042,0.1
KENYA,PWRWND018,2043,0.1
KENYA,PWRWND018,2044,0.1
KENYA,PWRWND018,2045,0.1
KENYA,PWRWND018,2046,0.1
KENYA,PWRWND018,2047,0.1
KENYA,PWRWND018,2048,0.1
KENYA,PWRWND018,2049,0.1
KENYA,PWRWND018,2050,0.1
KENYA,PWRWND026,2032,0.04
KENYA,PWRWND026,2033,0.04
KENYA,PWRWND026,2034,0.04
KENYA,PWRWND026,2035,0.04
KENYA,PWRWND026,2036,0.04
KENYA,PWRWND026,2037,0.04
KENYA,PWRWND026,2038,0.04
KENYA,PWRWND026,2039,0.04
KENYA,PWRWND026,2040,0.04
KENYA,PWRWND026,2041,0.04
KENYA,PWRWND026,2042,0.04
KENYA,PWRWND026,2043,0.04
KENYA,PWRWND026,2044,0.04
KENYA,PWRWND026,2045,0.04
KENYA,PWRWND026,2046,0.04
KENYA,PWRWND026,2047,0.04
KENYA,PWRWND026,2048,0.04
KENYA,PWRWND026,2049,0.04
KENYA,PWRWND026,2050,0.04
KENYA,PWRWND101,2026,0.01
KENYA,PWRWND101,2027,0.0223
KENYA,PWRWND101,2028,0.0373
KENYA,PWRWND101,2029,0.0558
KENYA,PWRWND101,2030,0.0785
KENYA,PWRWND101,2031,0.1063
KENYA,PWRWND101,2032,0.1404
KENYA,PWRWND101,2033,0.1823
KENYA,PWRWND101,2034,0.2336
KENYA,PWRWND101,2035,0.2967
KENYA,PWRWND101,2036,0.374
KENYA,PWRWND101,2037,0.4689
KENYA,PWRWND101,2038,0.5854
KENYA,PWRWND101,2039,0.7283
KENYA,PWRWND101,2040,0.9036
KENYA,PWRWND101,2041,1.1187
KENYA,PWRWND101,2042,1.3826
KENYA,PWRWND101,2043,1.7065
KENYA,PWRWND101,2044,2.1039
KENYA,PWRWND101,2045,2.5915
KENYA,PWRWND101,2046,3.1797
KENYA,PWRWND101,2047,3.8993
KENYA,PWRWND101,2048,4.7793
KENYA,PWRWND101,2049,5.7642
KENYA,PWRWND101,2050,7.0007
